facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer,latitude,longitude
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,PH,pH,Total,,7.9,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,7.9,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,80.7,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,7.5,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,1.6,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,0,,False,,,,Unknown,ISULAKE,Actual,MW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,153.31,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,8,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,8,mg/l,True,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.026,mg/l,True,,,,350.1,ISULAKE,Calculated,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,1.0529,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.76,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.04,mg/l,False,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.03655,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,1.45,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.31,ug/l,True,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22470001,Crawford Creek Lake,05/20/2019 13:38:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,43.81,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Ida,10230005,Lake,,42.275811,-95.606917
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,TURB,Turbidity,Total,,15.98,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,294.86,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,191.7,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,21.6,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,PH,pH,Total,,8.7,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.6,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,98,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,4.9,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.3,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,0,,False,,,,Unknown,ISULAKE,Actual,MW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,104.62,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,19,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,3.9999999999,mg/l,True,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.027,mg/l,True,,,,350.1,ISULAKE,Calculated,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.1636,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,3.06,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.2701,mg/l,True,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.01765,mg/l,True,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.1956,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,17.87,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,1.24,ug/l,True,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22410001,Crystal Lake Max Depth,06/26/2019 08:37:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,43.21,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Hancock,07080207,Lake,,43.230268,-93.792392
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,TURB,Turbidity,Total,,12.72,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,285.25,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,185.5,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,24.1,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,PH,pH,Total,,8.6,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,13.4,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,160,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,5.4,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.69,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,2.3,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,88.98,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,13,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,7,mg/l,True,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.003,mg/l,True,,,,350.1,ISULAKE,Calculated,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.01935,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.81,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,1.24755,mg/l,True,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.0438,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,8.9,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22790005,Diamond Lake,06/19/2019 11:40:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,5.09,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Poweshiek,07080106,Lake,,41.584702,-92.556038
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,TURB,Turbidity,Total,,14.09,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,581.83,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,378.2,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,14.4,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,PH,pH,Total,,7.7,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.6,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,86.2,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,6.4,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.425,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,0,,False,,,,Unknown,ISULAKE,Actual,MW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,201.8,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0,mg/l,False,,,,350.1,ISULAKE,Calculated,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.0091,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.9,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,6.46885,mg/l,True,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.10365,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,27.9,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22710002,Dog Creek Lake,05/28/2019 09:48:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,172.74,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,O Brien,10230003,Lake,,42.936142,-95.467677
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,TURB,Turbidity,Total,,5.49,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,448.39,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,291.5,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,21.3,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,PH,pH,Total,,8.1,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.7,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,98.3,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,5.6,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,2.45,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,1.5,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,168.52,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0,mg/l,False,,,,350.1,ISULAKE,Calculated,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.0078,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.4,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.79475,mg/l,True,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0237,mg/l,True,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.0393,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,1.2,ug/l,False,1.20,,,445,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
6,22770001,Easter Lake (maximum water depth),06/05/2019 09:26:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Polk,07100008,Lake,,41.5453872,-93.5568843
